Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
13697,11-04-2021,8:00 AM,Jharkhand,-,-,123603,1192,137088
13698,11-04-2021,8:00 AM,Karnataka,-,-,980519,12849,1055040
13699,11-04-2021,8:00 AM,Kerala,-,-,1115342,4767,1160204
13700,11-04-2021,8:00 AM,Lakshadweep,-,-,733,1,794
13701,11-04-2021,8:00 AM,Ladakh,-,-,10023,131,10765
13702,11-04-2021,8:00 AM,Madhya Pradesh,-,-,295339,4160,332206
13703,11-04-2021,8:00 AM,Maharashtra,-,-,2748153,57638,3343951
13704,11-04-2021,8:00 AM,Manipur,-,-,29010,375,29486
13705,11-04-2021,8:00 AM,Meghalaya,-,-,13893,151,14246
13706,11-04-2021,8:00 AM,Mizoram,-,-,4458,11,4612
13707,11-04-2021,8:00 AM,Nagaland,-,-,12152,92,12400
13708,11-04-2021,8:00 AM,Odisha,-,-,339603,1926,348182
13709,11-04-2021,8:00 AM,Puducherry,-,-,40830,689,43737
13710,11-04-2021,8:00 AM,Punjab,-,-,234270,7448,269733
13711,11-04-2021,8:00 AM,Rajasthan,-,-,327866,2916,358688
13712,11-04-2021,8:00 AM,Sikkim,-,-,6099,136,6351
13713,11-04-2021,8:00 AM,Tamil Nadu,-,-,876257,12886,926816
13714,11-04-2021,8:00 AM,Telengana,-,-,305335,1759,327278
13715,11-04-2021,8:00 AM,Tripura,-,-,33104,393,33733
13716,11-04-2021,8:00 AM,Uttarakhand,-,-,99486,1752,107479
13717,11-04-2021,8:00 AM,Uttar Pradesh,-,-,608853,9085,676739
13718,11-04-2021,8:00 AM,West Bengal,-,-,578742,10390,610498
13719,12-04-2021,8:00 AM,Andhra Pradesh,-,-,897147,7300,925401
13720,12-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5040,62,5190
13721,12-04-2021,8:00 AM,Arunachal Pradesh,-,-,16790,56,16882
13722,12-04-2021,8:00 AM,Assam,-,-,215943,1118,220310
13723,12-04-2021,8:00 AM,Bihar,-,-,266923,1610,283229
13724,12-04-2021,8:00 AM,Chandigarh,-,-,27037,399,30743
13725,12-04-2021,8:00 AM,Chhattisgarh,-,-,348121,4899,443297
13726,12-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3687,2,4083
13727,12-04-2021,8:00 AM,Delhi,-,-,679573,11283,725197
13728,12-04-2021,8:00 AM,Goa,-,-,57134,848,62304
13729,12-04-2021,8:00 AM,Gujarat,-,-,315127,4800,347495
13730,12-04-2021,8:00 AM,Haryana,-,-,292632,3268,316881
13731,12-04-2021,8:00 AM,Himachal Pradesh,-,-,63202,1115,69686
13732,12-04-2021,8:00 AM,Jammu and Kashmir,-,-,129021,2034,138390
13733,12-04-2021,8:00 AM,Jharkhand,-,-,124238,1213,139384
13734,12-04-2021,8:00 AM,Karnataka,-,-,983157,12889,1065290
13735,12-04-2021,8:00 AM,Kerala,-,-,1117700,4783,1167190
13736,12-04-2021,8:00 AM,Lakshadweep,-,-,736,1,799
13737,12-04-2021,8:00 AM,Ladakh,-,-,10037,131,10780
13738,12-04-2021,8:00 AM,Madhya Pradesh,-,-,298645,4184,338145
13739,12-04-2021,8:00 AM,Maharashtra,-,-,2782161,57987,3407245
13740,12-04-2021,8:00 AM,Manipur,-,-,29013,376,29496
13741,12-04-2021,8:00 AM,Meghalaya,-,-,13933,151,14273
13742,12-04-2021,8:00 AM,Mizoram,-,-,4464,12,4619
13743,12-04-2021,8:00 AM,Nagaland,-,-,12155,93,12405
13744,12-04-2021,8:00 AM,Odisha,-,-,340062,1926,349561
13745,12-04-2021,8:00 AM,Puducherry,-,-,41036,691,44043
13746,12-04-2021,8:00 AM,Punjab,-,-,237391,7507,272772
13747,12-04-2021,8:00 AM,Rajasthan,-,-,328881,2926,363793
13748,12-04-2021,8:00 AM,Sikkim,-,-,6100,136,6405
13749,12-04-2021,8:00 AM,Tamil Nadu,-,-,878571,12908,933434
13750,12-04-2021,8:00 AM,Telengana,-,-,305900,1765,329529
13751,12-04-2021,8:00 AM,Tripura,-,-,33106,394,33743
13752,12-04-2021,8:00 AM,Uttarakhand,-,-,99729,1760,108812
13753,12-04-2021,8:00 AM,Uttar Pradesh,-,-,611622,9152,692015
13754,12-04-2021,8:00 AM,West Bengal,-,-,580515,10400,614896
13755,13-04-2021,8:00 AM,Andhra Pradesh,-,-,898238,7311,928664
13756,13-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5050,62,5201
13757,13-04-2021,8:00 AM,Arunachal Pradesh,-,-,16791,56,16888
13758,13-04-2021,8:00 AM,Assam,-,-,216041,1118,220893
13759,13-04-2021,8:00 AM,Bihar,-,-,267559,1616,286228
13760,13-04-2021,8:00 AM,Chandigarh,-,-,27412,400,31167
13761,13-04-2021,8:00 AM,Chhattisgarh,-,-,352986,5031,456873
13762,13-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3706,2,4209
13763,13-04-2021,8:00 AM,Delhi,-,-,687238,11355,736688
13764,13-04-2021,8:00 AM,Goa,-,-,57365,850,62780
13765,13-04-2021,8:00 AM,Gujarat,-,-,317981,4855,353516
13766,13-04-2021,8:00 AM,Haryana,-,-,294930,3282,320699
13767,13-04-2021,8:00 AM,Himachal Pradesh,-,-,63582,1124,70775
13768,13-04-2021,8:00 AM,Jammu and Kashmir,-,-,129439,2034,139381
13769,13-04-2021,8:00 AM,Jharkhand,-,-,125175,1232,141750
13770,13-04-2021,8:00 AM,Karnataka,-,-,985924,12941,1074869
13771,13-04-2021,8:00 AM,Kerala,-,-,1120174,4794,1172882
13772,13-04-2021,8:00 AM,Lakshadweep,-,-,737,1,813
13773,13-04-2021,8:00 AM,Ladakh,-,-,10053,131,10905
13774,13-04-2021,8:00 AM,Madhya Pradesh,-,-,301762,4221,344634
13775,13-04-2021,8:00 AM,Maharashtra,-,-,2834473,58245,3458996
13776,13-04-2021,8:00 AM,Manipur,-,-,29035,376,29514
13777,13-04-2021,8:00 AM,Meghalaya,-,-,13956,151,14300
13778,13-04-2021,8:00 AM,Mizoram,-,-,4468,12,4655
13779,13-04-2021,8:00 AM,Nagaland,-,-,12156,93,12416
13780,13-04-2021,8:00 AM,Odisha,-,-,340600,1928,351302
13781,13-04-2021,8:00 AM,Puducherry,-,-,41268,693,44555
13782,13-04-2021,8:00 AM,Punjab,-,-,240798,7559,276223
13783,13-04-2021,8:00 AM,Rajasthan,-,-,330172,2951,369564
13784,13-04-2021,8:00 AM,Sikkim,-,-,6113,136,6410
13785,13-04-2021,8:00 AM,Tamil Nadu,-,-,880910,12927,940145
13786,13-04-2021,8:00 AM,Telengana,-,-,306678,1772,332581
13787,13-04-2021,8:00 AM,Tripura,-,-,33113,394,33805
13788,13-04-2021,8:00 AM,Uttarakhand,-,-,100533,1767,110146
13789,13-04-2021,8:00 AM,Uttar Pradesh,-,-,614819,9224,705619
13790,13-04-2021,8:00 AM,West Bengal,-,-,582462,10414,619407
13791,14-04-2021,8:00 AM,Andhra Pradesh,-,-,899721,7321,932892
13792,14-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5054,62,5209
13793,14-04-2021,8:00 AM,Arunachal Pradesh,-,-,16791,56,16902
13794,14-04-2021,8:00 AM,Assam,-,-,216093,1119,221483
13795,14-04-2021,8:00 AM,Bihar,-,-,268606,1630,290385
13796,14-04-2021,8:00 AM,Chandigarh,-,-,27793,401,31564
13797,14-04-2021,8:00 AM,Chhattisgarh,-,-,357668,5187,471994
13798,14-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3727,2,4307
13799,14-04-2021,8:00 AM,Delhi,-,-,695210,11436,750156
13800,14-04-2021,8:00 AM,Goa,-,-,57601,853,63342
13801,14-04-2021,8:00 AM,Gujarat,-,-,320729,4922,360206
13802,14-04-2021,8:00 AM,Haryana,-,-,297039,3298,324544
13803,14-04-2021,8:00 AM,Himachal Pradesh,-,-,63990,1135,71394
13804,14-04-2021,8:00 AM,Jammu and Kashmir,-,-,129932,2037,140650
13805,14-04-2021,8:00 AM,Jharkhand,-,-,126178,1261,144594
13806,14-04-2021,8:00 AM,Karnataka,-,-,992003,13008,1083647
13807,14-04-2021,8:00 AM,Kerala,-,-,1123133,4814,1180397
13808,14-04-2021,8:00 AM,Lakshadweep,-,-,746,1,833
13809,14-04-2021,8:00 AM,Ladakh,-,-,10088,131,11070
13810,14-04-2021,8:00 AM,Madhya Pradesh,-,-,305832,4261,353632
13811,14-04-2021,8:00 AM,Maharashtra,-,-,2866097,58526,3519208
13812,14-04-2021,8:00 AM,Manipur,-,-,29046,376,29540
13813,14-04-2021,8:00 AM,Meghalaya,-,-,13966,151,14387
13814,14-04-2021,8:00 AM,Mizoram,-,-,4469,12,4685
13815,14-04-2021,8:00 AM,Nagaland,-,-,12160,93,12427
13816,14-04-2021,8:00 AM,Odisha,-,-,341123,1930,353086
13817,14-04-2021,8:00 AM,Puducherry,-,-,41477,696,44973
13818,14-04-2021,8:00 AM,Punjab,-,-,243410,7609,279203
13819,14-04-2021,8:00 AM,Rajasthan,-,-,331423,2979,375092
13820,14-04-2021,8:00 AM,Sikkim,-,-,6124,136,6435
13821,14-04-2021,8:00 AM,Tamil Nadu,-,-,884199,12945,947129
13822,14-04-2021,8:00 AM,Telengana,-,-,307499,1780,334738
13823,14-04-2021,8:00 AM,Tripura,-,-,33138,394,33844
13824,14-04-2021,8:00 AM,Uttarakhand,-,-,100938,1780,112071
13825,14-04-2021,8:00 AM,Uttar Pradesh,-,-,618293,9309,723582
13826,14-04-2021,8:00 AM,West Bengal,-,-,584740,10434,624224
13827,15-04-2021,8:00 AM,Andhra Pradesh,-,-,901327,7339,937049
13828,15-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5078,63,5247
13829,15-04-2021,8:00 AM,Arunachal Pradesh,-,-,16792,56,16912
13830,15-04-2021,8:00 AM,Assam,-,-,216199,1122,221868
13831,15-04-2021,8:00 AM,Bihar,-,-,269795,1651,295171
13832,15-04-2021,8:00 AM,Chandigarh,-,-,28210,404,31985
13833,15-04-2021,8:00 AM,Chhattisgarh,-,-,362301,5307,486244
13834,15-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3756,2,4420
13835,15-04-2021,8:00 AM,Delhi,-,-,705162,11540,767438
13836,15-04-2021,8:00 AM,Goa,-,-,57846,857,63815
13837,15-04-2021,8:00 AM,Gujarat,-,-,323371,4995,367616
13838,15-04-2021,8:00 AM,Haryana,-,-,299205,3316,329942
13839,15-04-2021,8:00 AM,Himachal Pradesh,-,-,64242,1148,72319
13840,15-04-2021,8:00 AM,Jammu and Kashmir,-,-,130304,2042,141736
13841,15-04-2021,8:00 AM,Jharkhand,-,-,127976,1292,147792
13842,15-04-2021,8:00 AM,Karnataka,-,-,996367,13046,1094912
13843,15-04-2021,8:00 AM,Kerala,-,-,1125775,4836,1189175
13844,15-04-2021,8:00 AM,Lakshadweep,-,-,746,1,845
13845,15-04-2021,8:00 AM,Ladakh,-,-,10095,132,11278
13846,15-04-2021,8:00 AM,Madhya Pradesh,-,-,309489,4312,363352
13847,15-04-2021,8:00 AM,Maharashtra,-,-,2905721,58804,3578160
13848,15-04-2021,8:00 AM,Manipur,-,-,29052,376,29561
13849,15-04-2021,8:00 AM,Meghalaya,-,-,13971,151,14485
13850,15-04-2021,8:00 AM,Mizoram,-,-,4470,12,4722
13851,15-04-2021,8:00 AM,Nagaland,-,-,12263,93,12440
13852,15-04-2021,8:00 AM,Odisha,-,-,341733,1933,355353
13853,15-04-2021,8:00 AM,Puducherry,-,-,41719,698,45449
13854,15-04-2021,8:00 AM,Punjab,-,-,246583,7672,282505
13855,15-04-2021,8:00 AM,Rajasthan,-,-,333379,3008,381292
13856,15-04-2021,8:00 AM,Sikkim,-,-,6127,136,6456
13857,15-04-2021,8:00 AM,Tamil Nadu,-,-,887663,12970,954948
13858,15-04-2021,8:00 AM,Telengana,-,-,308396,1788,338045
13859,15-04-2021,8:00 AM,Tripura,-,-,33143,394,33871
13860,15-04-2021,8:00 AM,Uttarakhand,-,-,101461,1793,114024
13861,15-04-2021,8:00 AM,Uttar Pradesh,-,-,622810,9376,744021
13862,15-04-2021,8:00 AM,West Bengal,-,-,587037,10458,630116
13863,16-04-2021,8:00 AM,Andhra Pradesh,-,-,903072,7353,942135
13864,16-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5082,63,5262
13865,16-04-2021,8:00 AM,Arunachal Pradesh,-,-,16798,56,16920
13866,16-04-2021,8:00 AM,Assam,-,-,216284,1123,222367
13867,16-04-2021,8:00 AM,Bihar,-,-,270550,1675,301304
13868,16-04-2021,8:00 AM,Chandigarh,-,-,28619,407,32397
13869,16-04-2021,8:00 AM,Chhattisgarh,-,-,374289,5442,501500
13870,16-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3770,4,4523
13871,16-04-2021,8:00 AM,Delhi,-,-,718176,11652,784137
13872,16-04-2021,8:00 AM,Goa,-,-,58028,862,64572
13873,16-04-2021,8:00 AM,Gujarat,-,-,326394,5076,375768
13874,16-04-2021,8:00 AM,Haryana,-,-,301948,3334,335800
13875,16-04-2021,8:00 AM,Himachal Pradesh,-,-,64832,1159,73353
13876,16-04-2021,8:00 AM,Jammu and Kashmir,-,-,130791,2046,142877
13877,16-04-2021,8:00 AM,Jharkhand,-,-,129301,1320,151272
13878,16-04-2021,8:00 AM,Karnataka,-,-,999958,13112,1109650
13879,16-04-2021,8:00 AM,Kerala,-,-,1128475,4856,1197301
13880,16-04-2021,8:00 AM,Lakshadweep,-,-,754,1,901
13881,16-04-2021,8:00 AM,Ladakh,-,-,10167,132,11464
13882,16-04-2021,8:00 AM,Madhya Pradesh,-,-,313459,4365,373518
13883,16-04-2021,8:00 AM,Maharashtra,-,-,2959056,59153,3639855
13884,16-04-2021,8:00 AM,Manipur,-,-,29062,376,29579
13885,16-04-2021,8:00 AM,Meghalaya,-,-,13974,151,14582
13886,16-04-2021,8:00 AM,Mizoram,-,-,4477,12,4747
13887,16-04-2021,8:00 AM,Nagaland,-,-,12267,93,12482
13888,16-04-2021,8:00 AM,Odisha,-,-,342570,1935,358342
13889,16-04-2021,8:00 AM,Puducherry,-,-,41895,699,45862
13890,16-04-2021,8:00 AM,Punjab,-,-,249061,7722,286816
13891,16-04-2021,8:00 AM,Rajasthan,-,-,335633,3041,387950
13892,16-04-2021,8:00 AM,Sikkim,-,-,6132,136,6497
13893,16-04-2021,8:00 AM,Tamil Nadu,-,-,891839,12999,962935
13894,16-04-2021,8:00 AM,Telengana,-,-,309594,1797,341885
13895,16-04-2021,8:00 AM,Tripura,-,-,33145,394,33875
13896,16-04-2021,8:00 AM,Uttarakhand,-,-,101958,1802,116244
13897,16-04-2021,8:00 AM,Uttar Pradesh,-,-,627032,9480,766360
13898,16-04-2021,8:00 AM,West Bengal,-,-,589424,10480,636885
13899,17-04-2021,8:00 AM,Andhra Pradesh,-,-,905266,7373,948231
13900,17-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5110,63,5289
13901,17-04-2021,8:00 AM,Arunachal Pradesh,-,-,16800,56,16948
13902,17-04-2021,8:00 AM,Assam,-,-,216397,1127,222940
13903,17-04-2021,8:00 AM,Bihar,-,-,272403,1688,307557
13904,17-04-2021,8:00 AM,Chandigarh,-,-,29047,408,32878
13905,17-04-2021,8:00 AM,Chhattisgarh,-,-,386529,5580,516412
13906,17-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3798,4,4681
13907,17-04-2021,8:00 AM,Delhi,-,-,730825,11793,803623
13908,17-04-2021,8:00 AM,Goa,-,-,58310,868,65499
13909,17-04-2021,8:00 AM,Gujarat,-,-,329781,5170,384688
13910,17-04-2021,8:00 AM,Haryana,-,-,304906,3354,342077
13911,17-04-2021,8:00 AM,Himachal Pradesh,-,-,65316,1168,74195
13912,17-04-2021,8:00 AM,Jammu and Kashmir,-,-,131353,2048,144021
13913,17-04-2021,8:00 AM,Jharkhand,-,-,130694,1376,155115
13914,17-04-2021,8:00 AM,Karnataka,-,-,1003985,13190,1124509
13915,17-04-2021,8:00 AM,Kerala,-,-,1132267,4877,1207332
13916,17-04-2021,8:00 AM,Lakshadweep,-,-,765,1,945
13917,17-04-2021,8:00 AM,Ladakh,-,-,10214,132,11709
13918,17-04-2021,8:00 AM,Madhya Pradesh,-,-,320955,4425,384563
13919,17-04-2021,8:00 AM,Maharashtra,-,-,3004391,59551,3703584
13920,17-04-2021,8:00 AM,Manipur,-,-,29069,376,29610
13921,17-04-2021,8:00 AM,Meghalaya,-,-,13986,152,14703
13922,17-04-2021,8:00 AM,Mizoram,-,-,4482,12,4809
13923,17-04-2021,8:00 AM,Nagaland,-,-,12271,94,12504
13924,17-04-2021,8:00 AM,Odisha,-,-,343522,1938,361450
13925,17-04-2021,8:00 AM,Puducherry,-,-,42115,702,46393
13926,17-04-2021,8:00 AM,Punjab,-,-,252190,7772,290707
13927,17-04-2021,8:00 AM,Rajasthan,-,-,338424,3072,395309
13928,17-04-2021,8:00 AM,Sikkim,-,-,6142,136,6519
13929,17-04-2021,8:00 AM,Tamil Nadu,-,-,896759,13032,971384
13930,17-04-2021,8:00 AM,Telengana,-,-,311008,1809,346331
13931,17-04-2021,8:00 AM,Tripura,-,-,33156,394,33933
13932,17-04-2021,8:00 AM,Uttarakhand,-,-,103281,1819,118646
13933,17-04-2021,8:00 AM,Uttar Pradesh,-,-,633461,9583,793720
13934,17-04-2021,8:00 AM,West Bengal,-,-,592242,10506,643795
13935,18-04-2021,8:00 AM,Andhra Pradesh,-,-,907598,7388,955455
13936,18-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5146,64,5331
13937,18-04-2021,8:00 AM,Arunachal Pradesh,-,-,16806,56,16967
13938,18-04-2021,8:00 AM,Assam,-,-,216546,1129,223816
13939,18-04-2021,8:00 AM,Bihar,-,-,274207,1722,315427
13940,18-04-2021,8:00 AM,Chandigarh,-,-,29485,410,33309
13941,18-04-2021,8:00 AM,Chhattisgarh,-,-,396357,5738,532495
13942,18-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3823,4,4748
13943,18-04-2021,8:00 AM,Delhi,-,-,746239,11960,827998
13944,18-04-2021,8:00 AM,Goa,-,-,58746,872,66261
13945,18-04-2021,8:00 AM,Gujarat,-,-,333564,5267,394229
13946,18-04-2021,8:00 AM,Haryana,-,-,307850,3386,349794
13947,18-04-2021,8:00 AM,Himachal Pradesh,-,-,65963,1180,75587
13948,18-04-2021,8:00 AM,Jammu and Kashmir,-,-,132205,2051,145166
13949,18-04-2021,8:00 AM,Jharkhand,-,-,131928,1406,158953
13950,18-04-2021,8:00 AM,Karnataka,-,-,1009549,13270,1141998
13951,18-04-2021,8:00 AM,Kerala,-,-,1135921,4904,1221167
13952,18-04-2021,8:00 AM,Lakshadweep,-,-,770,1,1051
13953,18-04-2021,8:00 AM,Ladakh,-,-,10267,133,12071
13954,18-04-2021,8:00 AM,Madhya Pradesh,-,-,327452,4491,395832
13955,18-04-2021,8:00 AM,Maharashtra,-,-,3061174,59970,3770707
13956,18-04-2021,8:00 AM,Manipur,-,-,29083,376,29649
13957,18-04-2021,8:00 AM,Meghalaya,-,-,13997,152,14798
13958,18-04-2021,8:00 AM,Mizoram,-,-,4483,12,4859
13959,18-04-2021,8:00 AM,Nagaland,-,-,12275,94,12536
13960,18-04-2021,8:00 AM,Odisha,-,-,344825,1942,364594
13961,18-04-2021,8:00 AM,Puducherry,-,-,42313,705,47108
13962,18-04-2021,8:00 AM,Punjab,-,-,254805,7834,295138
13963,18-04-2021,8:00 AM,Rajasthan,-,-,341247,3109,404355
13964,18-04-2021,8:00 AM,Sikkim,-,-,6150,136,6591
13965,18-04-2021,8:00 AM,Tamil Nadu,-,-,902022,13071,980728
13966,18-04-2021,8:00 AM,Telengana,-,-,312563,1824,351424
13967,18-04-2021,8:00 AM,Tripura,-,-,33163,394,34002
13968,18-04-2021,8:00 AM,Uttarakhand,-,-,104161,1856,121403
13969,18-04-2021,8:00 AM,Uttar Pradesh,-,-,641292,9703,821054
13970,18-04-2021,8:00 AM,West Bengal,-,-,595668,10540,651508
13971,19-04-2021,8:00 AM,Andhra Pradesh,-,-,909941,7410,962037
13972,19-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5200,64,5390
13973,19-04-2021,8:00 AM,Arunachal Pradesh,-,-,16809,56,16987
13974,19-04-2021,8:00 AM,Assam,-,-,216705,1135,224455
13975,19-04-2021,8:00 AM,Bihar,-,-,277667,1749,324117
13976,19-04-2021,8:00 AM,Chandigarh,-,-,29896,413,33934
13977,19-04-2021,8:00 AM,Chhattisgarh,-,-,410913,5908,544840
13978,19-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3876,4,4803
13979,19-04-2021,8:00 AM,Delhi,-,-,766398,12121,853460
13980,19-04-2021,8:00 AM,Goa,-,-,59277,883,67212
13981,19-04-2021,8:00 AM,Gujarat,-,-,337545,5377,404569
13982,19-04-2021,8:00 AM,Haryana,-,-,311339,3415,356971
13983,19-04-2021,8:00 AM,Himachal Pradesh,-,-,66489,1190,76375
13984,19-04-2021,8:00 AM,Jammu and Kashmir,-,-,133168,2057,146692
13985,19-04-2021,8:00 AM,Jharkhand,-,-,133479,1456,162945
13986,19-04-2021,8:00 AM,Karnataka,-,-,1014152,13351,1161065
13987,19-04-2021,8:00 AM,Kerala,-,-,1140486,4929,1239424
13988,19-04-2021,8:00 AM,Lakshadweep,-,-,774,1,1165
13989,19-04-2021,8:00 AM,Ladakh,-,-,10351,133,12131
13990,19-04-2021,8:00 AM,Madhya Pradesh,-,-,334947,4557,408080
13991,19-04-2021,8:00 AM,Maharashtra,-,-,3106828,60473,3839338
13992,19-04-2021,8:00 AM,Manipur,-,-,29090,376,29721
13993,19-04-2021,8:00 AM,Meghalaya,-,-,14038,153,14871
13994,19-04-2021,8:00 AM,Mizoram,-,-,4509,12,4904
13995,19-04-2021,8:00 AM,Nagaland,-,-,12285,94,12555
13996,19-04-2021,8:00 AM,Odisha,-,-,346134,1944,368258
13997,19-04-2021,8:00 AM,Puducherry,-,-,42595,708,47771
13998,19-04-2021,8:00 AM,Punjab,-,-,257946,7902,300038
13999,19-04-2021,8:00 AM,Rajasthan,-,-,344331,3151,414617
14000,19-04-2021,8:00 AM,Sikkim,-,-,6161,136,6696
14001,19-04-2021,8:00 AM,Tamil Nadu,-,-,907947,13113,991451
14002,19-04-2021,8:00 AM,Telengana,-,-,314441,1838,355433
14003,19-04-2021,8:00 AM,Tripura,-,-,33178,394,34034
14004,19-04-2021,8:00 AM,Uttarakhand,-,-,104872,1868,124033
14005,19-04-2021,8:00 AM,Uttar Pradesh,-,-,650333,9830,851620
14006,19-04-2021,8:00 AM,West Bengal,-,-,599721,10568,659927
14007,20-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5212,64,5421
14008,20-04-2021,8:00 AM,Andhra Pradesh,-,-,912510,7437,968000
14009,20-04-2021,8:00 AM,Arunachal Pradesh,-,-,16820,56,17052
14010,20-04-2021,8:00 AM,Assam,-,-,217017,1142,225822
14011,20-04-2021,8:00 AM,Bihar,-,-,280286,1790,331604
14012,20-04-2021,8:00 AM,Chandigarh,-,-,30325,417,34546
14013,20-04-2021,8:00 AM,Chhattisgarh,-,-,423591,6083,558674
14014,20-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3962,4,5102
14015,20-04-2021,8:00 AM,Delhi,-,-,787898,12361,877146
14016,20-04-2021,8:00 AM,Goa,-,-,59705,900,68152
14017,20-04-2021,8:00 AM,Gujarat,-,-,341724,5494,415972
14018,20-04-2021,8:00 AM,Haryana,-,-,315002,3448,363813
14019,20-04-2021,8:00 AM,Himachal Pradesh,-,-,67084,1203,78070
14020,20-04-2021,8:00 AM,Jammu and Kashmir,-,-,133981,2063,148208
14021,20-04-2021,8:00 AM,Jharkhand,-,-,135256,1502,167235
14022,20-04-2021,8:00 AM,Karnataka,-,-,1021250,13497,1176850
14023,20-04-2021,8:00 AM,Kerala,-,-,1144791,4950,1253068
14024,20-04-2021,8:00 AM,Ladakh,-,-,10474,133,12306
14025,20-04-2021,8:00 AM,Lakshadweep,-,-,791,1,1282
14026,20-04-2021,8:00 AM,Madhya Pradesh,-,-,341783,4636,420977
14027,20-04-2021,8:00 AM,Maharashtra,-,-,3159240,60824,3898262
14028,20-04-2021,8:00 AM,Manipur,-,-,29102,377,29775
14029,20-04-2021,8:00 AM,Meghalaya,-,-,14071,154,14979
14030,20-04-2021,8:00 AM,Mizoram,-,-,4546,12,4995
14031,20-04-2021,8:00 AM,Nagaland,-,-,12285,94,12568
14032,20-04-2021,8:00 AM,Odisha,-,-,347637,1948,372703
14033,20-04-2021,8:00 AM,Puducherry,-,-,42931,713,48336
14034,20-04-2021,8:00 AM,Punjab,-,-,261364,7985,304660
14035,20-04-2021,8:00 AM,Rajasthan,-,-,346739,3204,426584
14036,20-04-2021,8:00 AM,Sikkim,-,-,6165,136,6705
14037,20-04-2021,8:00 AM,Tamil Nadu,-,-,914119,13157,1002392
14038,20-04-2021,8:00 AM,Telengana,-,-,316650,1856,361359
14039,20-04-2021,8:00 AM,Tripura,-,-,33194,394,34094
14040,20-04-2021,8:00 AM,Uttarakhand,-,-,105437,1892,126193
14041,20-04-2021,8:00 AM,Uttar Pradesh,-,-,661311,9997,879831
14042,20-04-2021,8:00 AM,West Bengal,-,-,604329,10606,668353
14043,21-04-2021,8:00 AM,Andaman and Nicobar Islands,-,-,5243,64,5466
14044,21-04-2021,8:00 AM,Andhra Pradesh,-,-,915626,7472,976987
14045,21-04-2021,8:00 AM,Arunachal Pradesh,-,-,16835,56,17113
14046,21-04-2021,8:00 AM,Assam,-,-,217296,1145,227473
14047,21-04-2021,8:00 AM,Bihar,-,-,283863,1841,342059
14048,21-04-2021,8:00 AM,Chandigarh,-,-,30768,421,35148
14049,21-04-2021,8:00 AM,Chhattisgarh,-,-,442337,6274,574299
14050,21-04-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4047,4,5422
14051,21-04-2021,8:00 AM,Delhi,-,-,807328,12638,905541
14052,21-04-2021,8:00 AM,Goa,-,-,60145,926,69312
14053,21-04-2021,8:00 AM,Gujarat,-,-,346063,5615,428178
14054,21-04-2021,8:00 AM,Haryana,-,-,318369,3483,371624
14055,21-04-2021,8:00 AM,Himachal Pradesh,-,-,68164,1219,79410
14056,21-04-2021,8:00 AM,Jammu and Kashmir,-,-,134697,2071,150238
14057,21-04-2021,8:00 AM,Jharkhand,-,-,137590,1547,172315
14058,21-04-2021,8:00 AM,Karnataka,-,-,1025821,13646,1198644
14059,21-04-2021,8:00 AM,Kerala,-,-,1148671,4978,1272645
14060,21-04-2021,8:00 AM,Ladakh,-,-,10610,134,12556
14061,21-04-2021,8:00 AM,Lakshadweep,-,-,817,1,1335
14062,21-04-2021,8:00 AM,Madhya Pradesh,-,-,350720,4713,433704
14063,21-04-2021,8:00 AM,Maharashtra,-,-,3213464,61343,3960359
14064,21-04-2021,8:00 AM,Manipur,-,-,29106,378,29869
14065,21-04-2021,8:00 AM,Meghalaya,-,-,14105,154,15116
14066,21-04-2021,8:00 AM,Mizoram,-,-,4569,12,5085
14067,21-04-2021,8:00 AM,Nagaland,-,-,12299,94,12650
14068,21-04-2021,8:00 AM,Odisha,-,-,349377,1953,377464
14069,21-04-2021,8:00 AM,Puducherry,-,-,43184,717,48974
14070,21-04-2021,8:00 AM,Punjab,-,-,264562,8045,309316
14071,21-04-2021,8:00 AM,Rajasthan,-,-,349946,3268,438785
