Updated On,State,Total Individuals Registered,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,Total Individuals Vaccinated,Total Doses Administered
16/04/2021,Punjab,2066797.0,403925.0,3181.0,2066797.0,194556.0,1186042.0,880538.0,217.0,95975.0,2165378.0,2066797.0,2261353
17/04/2021,Punjab,2145690.0,414150.0,3232.0,2145690.0,206557.0,1229489.0,915975.0,226.0,109919.0,2242328.0,2145690.0,2352247
18/04/2021,Punjab,2205031.0,426863.0,3310.0,2205031.0,213040.0,1260945.0,943855.0,231.0,139755.0,2278316.0,2205031.0,2418071
19/04/2021,Punjab,2279891.0,467821.0,3684.0,2279891.0,227629.0,1301666.0,977989.0,236.0,170585.0,2336935.0,2279891.0,2507520
20/04/2021,Punjab,2352465.0,482948.0,3783.0,2352465.0,242272.0,1341443.0,1010775.0,247.0,200643.0,2394094.0,2352465.0,2594737
21/04/2021,Punjab,2403286.0,455970.0,3601.0,2403286.0,254368.0,1368903.0,1034135.0,248.0,222491.0,2435163.0,2403286.0,2657654
16/01/2021,Rajasthan,371438.0,185.0,170.0,3285.0,0.0,2036.0,1249.0,0.0,117.0,3168.0,3285.0,3285
17/01/2021,Rajasthan,372195.0,461.0,199.0,3455.0,0.0,2163.0,1292.0,0.0,118.0,3337.0,3455.0,3455
18/01/2021,Rajasthan,371382.0,744.0,266.0,4037.0,0.0,2326.0,1710.0,1.0,232.0,3805.0,4037.0,4037
19/01/2021,Rajasthan,377395.0,838.0,284.0,13022.0,0.0,7042.0,5979.0,1.0,681.0,12341.0,13022.0,13022
20/01/2021,Rajasthan,379578.0,970.0,319.0,13146.0,0.0,7102.0,6043.0,1.0,681.0,12465.0,13146.0,13146
21/01/2021,Rajasthan,385118.0,1167.0,364.0,13605.0,0.0,7259.0,6345.0,1.0,681.0,12924.0,13605.0,13605
22/01/2021,Rajasthan,398034.0,1507.0,552.0,24545.0,0.0,12804.0,11738.0,3.0,951.0,23594.0,24545.0,24545
23/01/2021,Rajasthan,414390.0,2113.0,789.0,47915.0,0.0,23942.0,23961.0,12.0,1180.0,46735.0,47915.0,47915
24/01/2021,Rajasthan,429195.0,3169.0,1451.0,74727.0,0.0,35678.0,39036.0,13.0,1651.0,73076.0,74727.0,74727
25/01/2021,Rajasthan,461895.0,3769.0,1768.0,141245.0,0.0,59459.0,81757.0,29.0,2365.0,138880.0,141245.0,141245
26/01/2021,Rajasthan,465456.0,4471.0,2087.0,141527.0,0.0,59599.0,81899.0,29.0,2365.0,139162.0,141527.0,141527
27/01/2021,Rajasthan,494100.0,5002.0,2233.0,218831.0,0.0,88284.0,130513.0,34.0,4864.0,213967.0,218831.0,218831
28/01/2021,Rajasthan,513197.0,6174.0,2594.0,239877.0,0.0,99567.0,140275.0,35.0,7030.0,232847.0,239877.0,239877
29/01/2021,Rajasthan,544685.0,6350.0,2605.0,302265.0,0.0,123136.0,179088.0,41.0,7775.0,294490.0,302265.0,302265
30/01/2021,Rajasthan,560057.0,6457.0,2609.0,307923.0,0.0,126035.0,181841.0,47.0,7775.0,300148.0,307923.0,307923
31/01/2021,Rajasthan,572193.0,6538.0,2611.0,309565.0,0.0,126921.0,182597.0,47.0,7775.0,301790.0,309565.0,309565
01/02/2021,Rajasthan,582813.0,6924.0,2622.0,313321.0,0.0,129104.0,184170.0,47.0,7775.0,305546.0,313321.0,313321
02/02/2021,Rajasthan,594526.0,7829.0,2737.0,319352.0,0.0,132391.0,186913.0,48.0,7846.0,311506.0,319352.0,319352
03/02/2021,Rajasthan,626307.0,8356.0,2909.0,343265.0,0.0,141962.0,201253.0,50.0,8230.0,335035.0,343265.0,343265
04/02/2021,Rajasthan,637724.0,8899.0,3100.0,364452.0,0.0,159794.0,204608.0,50.0,8486.0,355966.0,364452.0,364452
05/02/2021,Rajasthan,654065.0,9657.0,3415.0,392138.0,0.0,178890.0,213198.0,50.0,14621.0,377517.0,392138.0,392138
06/02/2021,Rajasthan,667656.0,9814.0,3450.0,434782.0,0.0,217019.0,217712.0,51.0,41376.0,393406.0,434782.0,434782
07/02/2021,Rajasthan,678101.0,10307.0,3554.0,436384.0,0.0,218459.0,217874.0,51.0,41376.0,395008.0,436384.0,436384
08/02/2021,Rajasthan,693584.0,10354.0,3563.0,462139.0,0.0,241204.0,220884.0,51.0,60860.0,401279.0,462139.0,462139
09/02/2021,Rajasthan,700896.0,11159.0,3738.0,467360.0,0.0,245726.0,221583.0,51.0,63847.0,403513.0,467360.0,467360
10/02/2021,Rajasthan,714662.0,12011.0,3879.0,534459.0,0.0,304744.0,229664.0,51.0,104265.0,430194.0,534459.0,534459
11/02/2021,Rajasthan,748869.0,12418.0,3925.0,566165.0,0.0,323837.0,242271.0,57.0,112490.0,453675.0,566165.0,566165
12/02/2021,Rajasthan,768946.0,12550.0,3932.0,582386.0,0.0,337402.0,244927.0,57.0,122064.0,460322.0,582386.0,582386
13/02/2021,Rajasthan,782843.0,12601.0,3939.0,585570.0,0.0,339932.0,245581.0,57.0,123301.0,462269.0,585570.0,585570
14/02/2021,Rajasthan,785255.0,12893.0,3962.0,586110.0,0.0,340454.0,245599.0,57.0,123790.0,462320.0,586110.0,586110
15/02/2021,Rajasthan,804180.0,13144.0,3990.0,603314.0,8179.0,353175.0,250082.0,57.0,127608.0,475706.0,603314.0,611493
16/02/2021,Rajasthan,948680.0,13994.0,4246.0,612615.0,13866.0,359118.0,253439.0,58.0,128885.0,483730.0,612615.0,626481
17/02/2021,Rajasthan,968296.0,14076.0,4248.0,732921.0,14561.0,443457.0,289405.0,59.0,157772.0,575149.0,732921.0,747482
18/02/2021,Rajasthan,924907.0,14748.0,4306.0,717526.0,14879.0,436418.0,281050.0,58.0,158765.0,558761.0,717526.0,732405
19/02/2021,Rajasthan,980872.0,15124.0,4307.0,772221.0,18015.0,471062.0,301096.0,63.0,165082.0,607139.0,772221.0,790236
20/02/2021,Rajasthan,981024.0,15191.0,4307.0,773238.0,36825.0,471600.0,301575.0,63.0,165255.0,607983.0,773238.0,810063
21/02/2021,Rajasthan,981067.0,15470.0,4308.0,773239.0,36838.0,471600.0,301576.0,63.0,165255.0,607984.0,773239.0,810077
22/02/2021,Rajasthan,981386.0,15936.0,4310.0,773521.0,62973.0,471787.0,301675.0,59.0,165282.0,608239.0,773521.0,836494
23/02/2021,Rajasthan,981912.0,16673.0,4311.0,774043.0,92142.0,472122.0,301862.0,59.0,165455.0,608588.0,774043.0,866185
24/02/2021,Rajasthan,982321.0,17213.0,4364.0,774498.0,145389.0,472265.0,302174.0,59.0,165474.0,609024.0,774498.0,919887
25/02/2021,Rajasthan,982564.0,18219.0,4369.0,788094.0,151718.0,482335.0,305686.0,73.0,167268.0,620826.0,788094.0,939812
26/02/2021,Rajasthan,942350.0,18338.0,4371.0,789478.0,220942.0,482873.0,306532.0,73.0,167373.0,622105.0,789478.0,1010420
27/02/2021,Rajasthan,942350.0,18338.0,4371.0,789478.0,220942.0,482873.0,306532.0,73.0,167373.0,622105.0,789478.0,1010420
28/02/2021,Rajasthan,942350.0,19650.0,4455.0,789480.0,220942.0,482875.0,306532.0,73.0,167374.0,622106.0,789480.0,1010422
01/03/2021,Rajasthan,942350.0,22865.0,4580.0,789480.0,220942.0,482875.0,306532.0,73.0,167374.0,622106.0,789480.0,1010422
02/03/2021,Rajasthan,1126646.0,27612.0,4758.0,963857.0,250003.0,579882.0,383880.0,95.0,168009.0,795848.0,963857.0,1213860
03/03/2021,Rajasthan,1331991.0,32197.0,5222.0,1160351.0,263418.0,685656.0,474571.0,124.0,168392.0,991959.0,1160351.0,1423769
04/03/2021,Rajasthan,1434235.0,37461.0,5535.0,1256310.0,276049.0,737692.0,518483.0,135.0,168611.0,1087699.0,1256310.0,1532359
05/03/2021,Rajasthan,1679516.0,44135.0,5659.0,1486399.0,297090.0,858629.0,627596.0,174.0,169388.0,1317011.0,1486399.0,1783489
06/03/2021,Rajasthan,1899022.0,45889.0,5687.0,1704633.0,319420.0,970477.0,733943.0,213.0,171194.0,1533439.0,1704633.0,2024053
07/03/2021,Rajasthan,1909857.0,48439.0,5748.0,1716982.0,320170.0,976607.0,740162.0,213.0,171308.0,1545674.0,1716982.0,2037152
08/03/2021,Rajasthan,2085259.0,50416.0,5807.0,1888485.0,337125.0,1066552.0,821696.0,237.0,173356.0,1715129.0,1888485.0,2225610
09/03/2021,Rajasthan,2132639.0,53064.0,5877.0,1937481.0,356673.0,1092966.0,844269.0,246.0,177005.0,1760476.0,1937481.0,2294154
10/03/2021,Rajasthan,2223859.0,55770.0,5908.0,2027319.0,399216.0,1141302.0,885758.0,259.0,182956.0,1844363.0,2027319.0,2426535
11/03/2021,Rajasthan,2226042.0,58753.0,5986.0,2030306.0,400274.0,1143043.0,887004.0,259.0,183456.0,1846850.0,2030306.0,2430580
12/03/2021,Rajasthan,2380282.0,64694.0,6066.0,2181839.0,428852.0,1221697.0,959873.0,269.0,187340.0,1994499.0,2181839.0,2610691
13/03/2021,Rajasthan,2556346.0,66447.0,6107.0,2352878.0,443796.0,1307286.0,1045308.0,284.0,189151.0,2163727.0,2352878.0,2796674
14/03/2021,Rajasthan,2563688.0,70823.0,6333.0,2362568.0,444118.0,1312132.0,1050152.0,284.0,189222.0,2173346.0,2362568.0,2806686
15/03/2021,Rajasthan,2752739.0,75979.0,6709.0,2544415.0,457960.0,1403093.0,1141015.0,307.0,190992.0,2353423.0,2544415.0,3002375
16/03/2021,Rajasthan,2966464.0,81758.0,7117.0,2755659.0,470938.0,1506631.0,1248695.0,333.0,192609.0,2563050.0,2755659.0,3226597
17/03/2021,Rajasthan,3203090.0,86035.0,7296.0,2987238.0,578725.0,1623123.0,1363754.0,361.0,196111.0,2791127.0,2987238.0,3565963
18/03/2021,Rajasthan,3250280.0,91397.0,7904.0,3036442.0,592338.0,1647956.0,1388117.0,369.0,197123.0,2839319.0,3036442.0,3628780
19/03/2021,Rajasthan,3490796.0,98614.0,8280.0,3253100.0,621011.0,1754179.0,1498518.0,403.0,198445.0,3054655.0,3253100.0,3874111
20/03/2021,Rajasthan,3711530.0,103165.0,8516.0,3480563.0,633239.0,1863404.0,1616728.0,431.0,199281.0,3281282.0,3480563.0,4113802
21/03/2021,Rajasthan,3739063.0,106971.0,8793.0,3518084.0,634187.0,1881238.0,1636410.0,436.0,199358.0,3318726.0,3518084.0,4152271
22/03/2021,Rajasthan,3930902.0,113046.0,9153.0,3686204.0,640027.0,1962782.0,1722965.0,457.0,200140.0,3486064.0,3686204.0,4326231
23/03/2021,Rajasthan,4157319.0,117793.0,9620.0,3924651.0,645172.0,2075596.0,1848582.0,473.0,201887.0,3722764.0,3924651.0,4569823
24/03/2021,Rajasthan,4377885.0,122978.0,9806.0,4140029.0,649208.0,2177281.0,1962256.0,492.0,202801.0,3937228.0,4140029.0,4789237
25/03/2021,Rajasthan,4443877.0,129217.0,10156.0,4207663.0,652618.0,2210129.0,1997032.0,502.0,203356.0,4004307.0,4207663.0,4860281
26/03/2021,Rajasthan,4658717.0,134746.0,10461.0,4409850.0,657243.0,2307031.0,2102290.0,529.0,204215.0,4205635.0,4409850.0,5067093
27/03/2021,Rajasthan,4839391.0,136875.0,10533.0,4592778.0,660361.0,2393351.0,2198873.0,554.0,204930.0,4387848.0,4592778.0,5253139
28/03/2021,Rajasthan,4845660.0,137840.0,10623.0,4600936.0,660445.0,2397130.0,2203249.0,557.0,204930.0,4396006.0,4600936.0,5261381
29/03/2021,Rajasthan,4845660.0,138626.0,10688.0,4600941.0,660459.0,2397132.0,2203252.0,557.0,204930.0,4396011.0,4600941.0,5261400
30/03/2021,Rajasthan,4922692.0,142788.0,10876.0,4675588.0,676591.0,2433310.0,2241710.0,568.0,205437.0,4470151.0,4675588.0,5352179
31/03/2021,Rajasthan,5033946.0,147709.0,10965.0,4784074.0,701227.0,2485935.0,2297549.0,590.0,206224.0,4577850.0,4784074.0,5485301
01/04/2021,Rajasthan,5214078.0,152602.0,11053.0,4938430.0,725111.0,2566758.0,2371065.0,607.0,207515.0,4730915.0,4938430.0,5663541
02/04/2021,Rajasthan,5499553.0,158003.0,11310.0,5218729.0,762556.0,2708243.0,2509850.0,636.0,210187.0,5008542.0,5218729.0,5981285
03/04/2021,Rajasthan,5778299.0,162490.0,11452.0,5468449.0,796850.0,2833918.0,2633867.0,664.0,212732.0,5255717.0,5468449.0,6265299
04/04/2021,Rajasthan,5958784.0,814378.0,3565.0,5958784.0,843485.0,3084650.0,2873395.0,739.0,360390.0,6441879.0,5958784.0,6802269
05/04/2021,Rajasthan,6257503.0,985230.0,4365.0,6257503.0,883341.0,3229952.0,3026773.0,778.0,364815.0,6776029.0,6257503.0,7140844
06/04/2021,Rajasthan,6542132.0,1007765.0,4594.0,6542132.0,914100.0,3369101.0,3172210.0,821.0,367699.0,7088533.0,6542132.0,7456232
07/04/2021,Rajasthan,7175412.0,932773.0,4228.0,7175412.0,973709.0,3675847.0,3498656.0,909.0,375787.0,7773334.0,7175412.0,8149121
08/04/2021,Rajasthan,7767712.0,913200.0,4047.0,7767712.0,1034865.0,3954578.0,3812144.0,990.0,384033.0,8418544.0,7767712.0,8802577
09/04/2021,Rajasthan,8164413.0,1021361.0,4487.0,8164413.0,1078051.0,4142607.0,4020764.0,1042.0,392807.0,8849657.0,8164413.0,9242464
10/04/2021,Rajasthan,8448722.0,737480.0,3333.0,8448722.0,1114875.0,4276726.0,4170906.0,1090.0,406725.0,9156872.0,8448722.0,9563597
11/04/2021,Rajasthan,8581755.0,755450.0,3314.0,8581755.0,1133804.0,4342828.0,4237808.0,1119.0,419409.0,9296150.0,8581755.0,9715559
12/04/2021,Rajasthan,8758751.0,847609.0,3722.0,8758751.0,1165625.0,4428336.0,4329262.0,1153.0,435841.0,9488535.0,8758751.0,9924376
13/04/2021,Rajasthan,8885930.0,905490.0,3938.0,8885930.0,1194329.0,4490062.0,4394703.0,1165.0,443043.0,9637216.0,8885930.0,10080259
14/04/2021,Rajasthan,8996238.0,603620.0,2798.0,8996238.0,1227364.0,4543719.0,4451331.0,1188.0,449571.0,9774031.0,8996238.0,10223602
15/04/2021,Rajasthan,9093355.0,843904.0,3907.0,9093355.0,1264332.0,4593132.0,4499024.0,1199.0,459984.0,9897703.0,9093355.0,10357687
16/04/2021,Rajasthan,9206593.0,833373.0,3843.0,9206593.0,1316093.0,4648129.0,4557254.0,1210.0,472184.0,10050502.0,9206593.0,10522686
17/04/2021,Rajasthan,9330653.0,525550.0,2501.0,9330653.0,1365602.0,4712539.0,4616890.0,1224.0,482336.0,10213919.0,9330653.0,10696255
18/04/2021,Rajasthan,9457932.0,862716.0,4009.0,9457932.0,1425240.0,4777265.0,4679435.0,1232.0,490276.0,10392896.0,9457932.0,10883172
19/04/2021,Rajasthan,9659550.0,1024569.0,4933.0,9659550.0,1530556.0,4878583.0,4779687.0,1280.0,507024.0,10683082.0,9659550.0,11190106
20/04/2021,Rajasthan,9828071.0,964799.0,4707.0,9828071.0,1622245.0,4963543.0,4863225.0,1303.0,521341.0,10928975.0,9828071.0,11450316
21/04/2021,Rajasthan,9952126.0,733859.0,3602.0,9952126.0,1697024.0,5026114.0,4924689.0,1323.0,530945.0,11118205.0,9952126.0,11649150
16/01/2021,Sikkim,11519.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,7.0,7
17/01/2021,Sikkim,11912.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,7.0,7
18/01/2021,Sikkim,12561.0,6.0,3.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,7.0,7
19/01/2021,Sikkim,16024.0,22.0,4.0,38.0,0.0,14.0,24.0,0.0,0.0,38.0,38.0,38
20/01/2021,Sikkim,16457.0,26.0,5.0,62.0,0.0,24.0,38.0,0.0,0.0,62.0,62.0,62
21/01/2021,Sikkim,18554.0,30.0,6.0,186.0,0.0,72.0,114.0,0.0,0.0,186.0,186.0,186
22/01/2021,Sikkim,18697.0,32.0,6.0,296.0,0.0,121.0,175.0,0.0,0.0,296.0,296.0,296
23/01/2021,Sikkim,19519.0,32.0,6.0,299.0,0.0,122.0,177.0,0.0,0.0,299.0,299.0,299
24/01/2021,Sikkim,19556.0,33.0,7.0,309.0,0.0,126.0,183.0,0.0,0.0,309.0,309.0,309
25/01/2021,Sikkim,19968.0,36.0,7.0,477.0,0.0,186.0,291.0,0.0,0.0,477.0,477.0,477
26/01/2021,Sikkim,19995.0,42.0,8.0,490.0,0.0,191.0,299.0,0.0,0.0,490.0,490.0,490
27/01/2021,Sikkim,20233.0,50.0,10.0,964.0,0.0,358.0,606.0,0.0,0.0,964.0,964.0,964
28/01/2021,Sikkim,20548.0,55.0,11.0,1431.0,0.0,523.0,908.0,0.0,0.0,1431.0,1431.0,1431
29/01/2021,Sikkim,20673.0,61.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,1707.0,1707
30/01/2021,Sikkim,20687.0,63.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,1707.0,1707
31/01/2021,Sikkim,20687.0,66.0,13.0,1709.0,0.0,624.0,1085.0,0.0,0.0,1709.0,1709.0,1709
01/02/2021,Sikkim,20720.0,74.0,16.0,1855.0,0.0,633.0,1222.0,0.0,0.0,1855.0,1855.0,1855
02/02/2021,Sikkim,20853.0,99.0,24.0,2336.0,0.0,786.0,1550.0,0.0,0.0,2336.0,2336.0,2336
03/02/2021,Sikkim,21216.0,120.0,26.0,3084.0,0.0,931.0,2153.0,0.0,0.0,3084.0,3084.0,3084
04/02/2021,Sikkim,21773.0,125.0,28.0,3923.0,0.0,1184.0,2739.0,0.0,0.0,3923.0,3923.0,3923
05/02/2021,Sikkim,22071.0,128.0,28.0,4857.0,0.0,1492.0,3365.0,0.0,0.0,4857.0,4857.0,4857
06/02/2021,Sikkim,22639.0,131.0,30.0,5089.0,0.0,1557.0,3532.0,0.0,0.0,5089.0,5089.0,5089
07/02/2021,Sikkim,23232.0,138.0,34.0,5090.0,0.0,1558.0,3532.0,0.0,0.0,5090.0,5090.0,5090
08/02/2021,Sikkim,23553.0,141.0,34.0,5726.0,0.0,1695.0,4031.0,0.0,1.0,5725.0,5726.0,5726
09/02/2021,Sikkim,23905.0,152.0,35.0,6653.0,0.0,1937.0,4716.0,0.0,6.0,6647.0,6653.0,6653
10/02/2021,Sikkim,24543.0,157.0,35.0,7478.0,0.0,2172.0,5306.0,0.0,6.0,7472.0,7478.0,7478
11/02/2021,Sikkim,24952.0,160.0,35.0,8022.0,0.0,2406.0,5616.0,0.0,6.0,8016.0,8022.0,8022
12/02/2021,Sikkim,24962.0,160.0,35.0,8041.0,0.0,2416.0,5625.0,0.0,6.0,8035.0,8041.0,8041
13/02/2021,Sikkim,24962.0,166.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,8042.0,8042
14/02/2021,Sikkim,24962.0,167.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,8042.0,8042
15/02/2021,Sikkim,25044.0,185.0,35.0,8252.0,0.0,2591.0,5661.0,0.0,6.0,8246.0,8252.0,8252
16/02/2021,Sikkim,25191.0,206.0,35.0,8849.0,157.0,3032.0,5817.0,0.0,6.0,8843.0,8849.0,9006
17/02/2021,Sikkim,25520.0,229.0,35.0,9463.0,251.0,3479.0,5984.0,0.0,6.0,9457.0,9463.0,9714
18/02/2021,Sikkim,25071.0,250.0,35.0,9981.0,358.0,4019.0,5962.0,0.0,109.0,9872.0,9981.0,10339
19/02/2021,Sikkim,25727.0,253.0,35.0,11296.0,697.0,4829.0,6467.0,0.0,124.0,11172.0,11296.0,11993
20/02/2021,Sikkim,25733.0,257.0,35.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,12222.0,12921
21/02/2021,Sikkim,25776.0,282.0,36.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,12222.0,12921
22/02/2021,Sikkim,25776.0,300.0,39.0,13766.0,784.0,6766.0,7000.0,0.0,154.0,13612.0,13766.0,14550
23/02/2021,Sikkim,25776.0,311.0,39.0,15194.0,952.0,8008.0,7186.0,0.0,156.0,15038.0,15194.0,16146
24/02/2021,Sikkim,25776.0,323.0,39.0,16382.0,1074.0,9102.0,7280.0,0.0,158.0,16224.0,16382.0,17456
25/02/2021,Sikkim,25776.0,339.0,39.0,17286.0,1249.0,9865.0,7421.0,0.0,163.0,17123.0,17286.0,18535
26/02/2021,Sikkim,25663.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,17647.0,19112
27/02/2021,Sikkim,25663.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,17647.0,19112
28/02/2021,Sikkim,25663.0,351.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,17647.0,19112
01/03/2021,Sikkim,25663.0,407.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,17647.0,19112
02/03/2021,Sikkim,26588.0,421.0,39.0,18890.0,2101.0,11169.0,7721.0,0.0,189.0,18701.0,18890.0,20991
03/03/2021,Sikkim,27740.0,720.0,48.0,20235.0,2367.0,11997.0,8238.0,0.0,190.0,20045.0,20235.0,22602
04/03/2021,Sikkim,29224.0,738.0,48.0,21853.0,2769.0,12973.0,8879.0,1.0,194.0,21659.0,21853.0,24622
05/03/2021,Sikkim,31026.0,880.0,77.0,23624.0,3822.0,13967.0,9655.0,2.0,201.0,23423.0,23624.0,27446
06/03/2021,Sikkim,32505.0,931.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,25221.0,29477
07/03/2021,Sikkim,32505.0,963.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,25221.0,29477
08/03/2021,Sikkim,35159.0,1004.0,83.0,27834.0,5204.0,16402.0,11429.0,3.0,208.0,27626.0,27834.0,33038
09/03/2021,Sikkim,37529.0,1011.0,84.0,30116.0,5955.0,17655.0,12457.0,4.0,210.0,29906.0,30116.0,36071
10/03/2021,Sikkim,40770.0,1067.0,84.0,33298.0,6516.0,19447.0,13847.0,4.0,211.0,33087.0,33298.0,39814
11/03/2021,Sikkim,43711.0,1140.0,94.0,36259.0,7307.0,20994.0,15260.0,5.0,212.0,36047.0,36259.0,43566
12/03/2021,Sikkim,46302.0,1212.0,97.0,38860.0,7584.0,22356.0,16499.0,5.0,213.0,38647.0,38860.0,46444
13/03/2021,Sikkim,46556.0,1253.0,101.0,39116.0,7585.0,22508.0,16603.0,5.0,213.0,38903.0,39116.0,46701
14/03/2021,Sikkim,46556.0,1436.0,147.0,39116.0,7585.0,22508.0,16603.0,5.0,213.0,38903.0,39116.0,46701
15/03/2021,Sikkim,49174.0,1476.0,148.0,41716.0,7858.0,23893.0,17818.0,5.0,218.0,41498.0,41716.0,49574
16/03/2021,Sikkim,51084.0,1516.0,149.0,43718.0,8152.0,24962.0,18751.0,5.0,225.0,43493.0,43718.0,51870
17/03/2021,Sikkim,53326.0,1533.0,149.0,45962.0,8546.0,26191.0,19766.0,5.0,225.0,45737.0,45962.0,54508
18/03/2021,Sikkim,55692.0,1556.0,150.0,48233.0,9155.0,27332.0,20896.0,5.0,226.0,48007.0,48233.0,57388
19/03/2021,Sikkim,57755.0,1570.0,153.0,50203.0,9698.0,28347.0,21851.0,5.0,226.0,49977.0,50203.0,59901
20/03/2021,Sikkim,58997.0,1639.0,154.0,51619.0,10114.0,29110.0,22504.0,5.0,226.0,51393.0,51619.0,61733
21/03/2021,Sikkim,59000.0,1674.0,154.0,51689.0,10121.0,29155.0,22529.0,5.0,226.0,51463.0,51689.0,61810
22/03/2021,Sikkim,60643.0,1694.0,155.0,53294.0,11292.0,29999.0,23290.0,5.0,226.0,53068.0,53294.0,64586
23/03/2021,Sikkim,62632.0,1708.0,155.0,55335.0,12180.0,31063.0,24267.0,5.0,226.0,55109.0,55335.0,67515
24/03/2021,Sikkim,64324.0,1731.0,156.0,57067.0,12545.0,31976.0,25086.0,5.0,226.0,56841.0,57067.0,69612
25/03/2021,Sikkim,65942.0,1926.0,156.0,58707.0,12794.0,32846.0,25855.0,6.0,226.0,58481.0,58707.0,71501
26/03/2021,Sikkim,67591.0,1964.0,156.0,60368.0,12915.0,33694.0,26668.0,6.0,226.0,60142.0,60368.0,73283
27/03/2021,Sikkim,67618.0,1967.0,156.0,60402.0,12923.0,33717.0,26679.0,6.0,227.0,60175.0,60402.0,73325
28/03/2021,Sikkim,67618.0,1967.0,156.0,60402.0,12923.0,33717.0,26679.0,6.0,227.0,60175.0,60402.0,73325
29/03/2021,Sikkim,67618.0,1981.0,156.0,60402.0,12923.0,33717.0,26679.0,6.0,227.0,60175.0,60402.0,73325
30/03/2021,Sikkim,68419.0,2006.0,157.0,61196.0,13133.0,34160.0,27030.0,6.0,228.0,60968.0,61196.0,74329
31/03/2021,Sikkim,68786.0,2013.0,157.0,61582.0,13220.0,34381.0,27195.0,6.0,229.0,61353.0,61582.0,74802
01/04/2021,Sikkim,72414.0,2047.0,164.0,64671.0,13384.0,35890.0,28774.0,7.0,229.0,64442.0,64671.0,78055
02/04/2021,Sikkim,72713.0,2102.0,165.0,65427.0,13408.0,36271.0,29149.0,7.0,230.0,65197.0,65427.0,78835
03/04/2021,Sikkim,73424.0,2121.0,165.0,66027.0,13426.0,36595.0,29425.0,7.0,230.0,65797.0,66027.0,79453
04/04/2021,Sikkim,66530.0,800.0,3.0,66530.0,12662.0,36263.0,30260.0,7.0,0.0,79192.0,66530.0,79192
05/04/2021,Sikkim,69217.0,6990.0,38.0,69217.0,12842.0,37475.0,31734.0,8.0,0.0,82059.0,69217.0,82059
06/04/2021,Sikkim,72723.0,9450.0,54.0,72723.0,13024.0,39241.0,33474.0,8.0,0.0,85747.0,72723.0,85747
07/04/2021,Sikkim,80892.0,10270.0,55.0,80892.0,13534.0,43424.0,37458.0,10.0,0.0,94426.0,80892.0,94426
08/04/2021,Sikkim,90081.0,12950.0,72.0,90081.0,14392.0,48224.0,41846.0,11.0,0.0,104473.0,90081.0,104473
09/04/2021,Sikkim,97386.0,11950.0,68.0,97386.0,15028.0,52111.0,45263.0,12.0,0.0,112414.0,97386.0,112414
10/04/2021,Sikkim,99963.0,8100.0,40.0,99963.0,15238.0,53501.0,46450.0,12.0,0.0,115201.0,99963.0,115201
11/04/2021,Sikkim,101795.0,5880.0,28.0,101795.0,15376.0,54514.0,47269.0,12.0,0.0,117171.0,101795.0,117171
12/04/2021,Sikkim,109886.0,13380.0,70.0,109886.0,15945.0,58712.0,51160.0,14.0,0.0,125831.0,109886.0,125831
13/04/2021,Sikkim,118962.0,12850.0,72.0,118962.0,16493.0,63554.0,55393.0,15.0,0.0,135455.0,118962.0,135455
14/04/2021,Sikkim,124532.0,12660.0,71.0,124532.0,17245.0,66641.0,57875.0,16.0,0.0,141777.0,124532.0,141777
15/04/2021,Sikkim,130118.0,13810.0,76.0,130118.0,18437.0,69669.0,60433.0,16.0,0.0,148555.0,130118.0,148555
16/04/2021,Sikkim,135490.0,13050.0,75.0,135490.0,19751.0,72614.0,62859.0,17.0,0.0,155241.0,135490.0,155241
17/04/2021,Sikkim,139394.0,9100.0,50.0,139394.0,20729.0,74811.0,64566.0,17.0,0.0,160123.0,139394.0,160123
18/04/2021,Sikkim,140119.0,5750.0,31.0,140119.0,20939.0,75242.0,64859.0,18.0,0.0,161058.0,140119.0,161058
19/04/2021,Sikkim,143952.0,12350.0,67.0,143952.0,22657.0,77319.0,66615.0,18.0,0.0,166609.0,143952.0,166609
